Gene stable ID	Gene name	Human gene stable ID	Human gene name
ENSCSAG00000013958	IQCF2	ENSG00000184345	IQCF2
ENSCSAG00000013957	NEO1	ENSG00000067141	NEO1
ENSCSAG00000013956	NUP42	ENSG00000136243	NUP42
ENSCSAG00000013955	PIP5KL1	ENSG00000167103	PIP5KL1
ENSCSAG00000013954	KLF6	ENSG00000067082	KLF6
ENSCSAG00000013953	PLCG1	ENSG00000124181	PLCG1
ENSCSAG00000013952	AKR1E2	ENSG00000165568	AKR1E2
ENSCSAG00000013951	IQCF1	ENSG00000173389	IQCF1
ENSCSAG00000013950	KLHL7	ENSG00000122550	KLHL7
ENSCSAG00000013949	DDX3X	ENSG00000215301	DDX3X
ENSCSAG00000013948	TNNT2	ENSG00000118194	TNNT2
ENSCSAG00000013947	RILP	ENSG00000167705	RILP
ENSCSAG00000013946		ENSG00000187134	AKR1C1
ENSCSAG00000013945	FAM126A	ENSG00000122591	FAM126A
ENSCSAG00000013944		ENSG00000187134	AKR1C1
ENSCSAG00000013943	MAOA	ENSG00000189221	MAOA
ENSCSAG00000013942	TOP1	ENSG00000198900	TOP1
ENSCSAG00000013941	RRP9	ENSG00000114767	RRP9
ENSCSAG00000013940	ACSL6	ENSG00000164398	ACSL6
ENSCSAG00000013939	TOMM7	ENSG00000196683	TOMM7
ENSCSAG00000013938	ST6GALNAC4	ENSG00000136840	ST6GALNAC4
ENSCSAG00000013937	PREX2	ENSG00000046889	PREX2
ENSCSAG00000013936	ADPGK	ENSG00000159322	ADPGK
ENSCSAG00000013935			
ENSCSAG00000013934	MAOB	ENSG00000069535	MAOB
ENSCSAG00000013933		ENSG00000278196	IGLV2-8
ENSCSAG00000013932		ENSG00000160408	ST6GALNAC6
ENSCSAG00000013932		ENSG00000257524	
ENSCSAG00000013931			
ENSCSAG00000013930	PARP3	ENSG00000041880	PARP3
ENSCSAG00000013929	PRPF8	ENSG00000174231	PRPF8
ENSCSAG00000013928	DHX35	ENSG00000101452	DHX35
ENSCSAG00000013927	NDP	ENSG00000124479	NDP
ENSCSAG00000013926	OOEP	ENSG00000203907	OOEP
ENSCSAG00000013925	IL6	ENSG00000136244	IL6
ENSCSAG00000013924	AK1	ENSG00000106992	AK1
ENSCSAG00000013923		ENSG00000211663	IGLV3-19
ENSCSAG00000013922	EFHC2	ENSG00000183690	EFHC2
ENSCSAG00000013921			
ENSCSAG00000013920	KHDC3L	ENSG00000203908	KHDC3L
ENSCSAG00000013919			
ENSCSAG00000013918	EPHB3	ENSG00000182580	EPHB3
ENSCSAG00000013917	AKR1C3	ENSG00000196139	AKR1C3
ENSCSAG00000013916			
ENSCSAG00000013915			
ENSCSAG00000013914	DPPA5	ENSG00000203909	DPPA5
ENSCSAG00000013913	PCBP4	ENSG00000090097	PCBP4
ENSCSAG00000013912		ENSG00000243501	
ENSCSAG00000013912		ENSG00000135314	KHDC1
ENSCSAG00000013911	TLCD2	ENSG00000185561	TLCD2
ENSCSAG00000013910	FAM83D	ENSG00000101447	FAM83D
ENSCSAG00000013909			
ENSCSAG00000013908			
ENSCSAG00000013907	PPP1R16B	ENSG00000101445	PPP1R16B
ENSCSAG00000013906	ABHD14B	ENSG00000114779	ABHD14B
ENSCSAG00000013905	WDR81	ENSG00000167716	WDR81
ENSCSAG00000013904	KCNQ5	ENSG00000185760	KCNQ5
ENSCSAG00000013903	ABHD14A	ENSG00000248487	ABHD14A
ENSCSAG00000013902			
ENSCSAG00000013901	ACTR5	ENSG00000101442	ACTR5
ENSCSAG00000013900	C8orf34	ENSG00000165084	C8orf34
ENSCSAG00000013899	IGLV3-22	ENSG00000211661	IGLV3-22
ENSCSAG00000013898	RAPGEF5	ENSG00000136237	RAPGEF5
ENSCSAG00000013897	ACY1	ENSG00000243989	ACY1
ENSCSAG00000013896	SLC32A1	ENSG00000101438	SLC32A1
ENSCSAG00000013895	ENG	ENSG00000106991	ENG
ENSCSAG00000013894	SERPINF2	ENSG00000167711	SERPINF2
ENSCSAG00000013893	RIMS1	ENSG00000079841	RIMS1
ENSCSAG00000013892	BBS4	ENSG00000140463	BBS4
ENSCSAG00000013891	IL3	ENSG00000164399	IL3
ENSCSAG00000013890	SGPP1	ENSG00000126821	SGPP1
ENSCSAG00000013889	SULF1	ENSG00000137573	SULF1
ENSCSAG00000013888	PKP1	ENSG00000081277	PKP1
ENSCSAG00000013887	CDCA7L	ENSG00000164649	CDCA7L
ENSCSAG00000013886	ARHGAP40	ENSG00000124143	ARHGAP40
ENSCSAG00000013885			
ENSCSAG00000013884		ENSG00000162244	RPL29
ENSCSAG00000013883	SERPINF1	ENSG00000132386	SERPINF1
ENSCSAG00000013882	OGFRL1	ENSG00000119900	OGFRL1
ENSCSAG00000013881	B3GAT2	ENSG00000112309	B3GAT2
ENSCSAG00000013880	SLCO5A1	ENSG00000137571	SLCO5A1
ENSCSAG00000013879	SPTBN1	ENSG00000115306	SPTBN1
ENSCSAG00000013878	KDM6A	ENSG00000147050	KDM6A
ENSCSAG00000013877			
ENSCSAG00000013876	SYNE2	ENSG00000054654	SYNE2
ENSCSAG00000013875	SMAP1	ENSG00000112305	SMAP1
ENSCSAG00000013874			
ENSCSAG00000013873		ENSG00000211663	IGLV3-19
ENSCSAG00000013872	CSF2	ENSG00000164400	CSF2
ENSCSAG00000013871	DUSP7	ENSG00000164086	DUSP7
ENSCSAG00000013870	SDHAF4	ENSG00000154079	SDHAF4
ENSCSAG00000013869			
ENSCSAG00000013868			
ENSCSAG00000013867		ENSG00000198610	AKR1C4
ENSCSAG00000013866	DIPK2B	ENSG00000147113	DIPK2B
ENSCSAG00000013865			
ENSCSAG00000013864		ENSG00000211666	IGLV2-14
ENSCSAG00000013864		ENSG00000211660	IGLV2-23
ENSCSAG00000013863		ENSG00000089009	RPL6
ENSCSAG00000013862	POC1A	ENSG00000164087	POC1A
ENSCSAG00000013861	FAM135A	ENSG00000082269	FAM135A
ENSCSAG00000013860	TMEM9	ENSG00000116857	TMEM9
ENSCSAG00000013859	AKR1C8P	ENSG00000264006	AKR1C8P
ENSCSAG00000013858			
ENSCSAG00000013857	IGLV3-27	ENSG00000211658	IGLV3-27
ENSCSAG00000013856	PRDM14	ENSG00000147596	PRDM14
ENSCSAG00000013855		ENSG00000182035	ADIG
ENSCSAG00000013854			
ENSCSAG00000013853			
ENSCSAG00000013852			
ENSCSAG00000013851	PRAME	ENSG00000185686	PRAME
ENSCSAG00000013850	ALAS1	ENSG00000023330	ALAS1
ENSCSAG00000013849		ENSG00000177994	C2orf73
ENSCSAG00000013848	RALGAPB	ENSG00000170471	RALGAPB
ENSCSAG00000013847	NCOA2	ENSG00000140396	NCOA2
ENSCSAG00000013846	CACNA1S	ENSG00000081248	CACNA1S
ENSCSAG00000013845			
ENSCSAG00000013844	TSPYL6	ENSG00000178021	TSPYL6
ENSCSAG00000013843	FPGS	ENSG00000136877	FPGS
ENSCSAG00000013842	P4HA2	ENSG00000072682	P4HA2
ENSCSAG00000013841			
ENSCSAG00000013840	SMYD4	ENSG00000186532	SMYD4
ENSCSAG00000013839		ENSG00000239732	TLR9
ENSCSAG00000013839		ENSG00000173366	
ENSCSAG00000013838			
ENSCSAG00000013837	TRAM1	ENSG00000067167	TRAM1
ENSCSAG00000013836		ENSG00000170634	ACYP2
ENSCSAG00000013835			
ENSCSAG00000013834	PDLIM4	ENSG00000131435	PDLIM4
ENSCSAG00000013833	RPA1	ENSG00000132383	RPA1
ENSCSAG00000013832			
ENSCSAG00000013831	LBP	ENSG00000129988	LBP
ENSCSAG00000013830	LACTB2	ENSG00000147592	LACTB2
ENSCSAG00000013829	SLC22A4	ENSG00000197208	SLC22A4
ENSCSAG00000013828	KIF21B	ENSG00000116852	KIF21B
ENSCSAG00000013827			
ENSCSAG00000013826	CDK9	ENSG00000136807	CDK9
ENSCSAG00000013825	RTN4RL1	ENSG00000185924	RTN4RL1
ENSCSAG00000013824	XKR9	ENSG00000221947	XKR9
ENSCSAG00000013823		ENSG00000198610	AKR1C4
ENSCSAG00000013822	SLC22A5	ENSG00000197375	SLC22A5
ENSCSAG00000013821	ARIH1	ENSG00000166233	ARIH1
ENSCSAG00000013820	DPH1	ENSG00000108963	DPH1
ENSCSAG00000013819	PSME4	ENSG00000068878	PSME4
ENSCSAG00000013818	ESR2	ENSG00000140009	ESR2
ENSCSAG00000013817	TTN	ENSG00000155657	TTN
ENSCSAG00000013816	SLC9A7	ENSG00000065923	SLC9A7
ENSCSAG00000013815			
ENSCSAG00000013814	OVCA2	ENSG00000262664	OVCA2
ENSCSAG00000013813	INAVA	ENSG00000163362	INAVA
ENSCSAG00000013812	TWF2	ENSG00000247596	TWF2
ENSCSAG00000013811	TMEM202	ENSG00000187806	TMEM202
ENSCSAG00000013810	IRF1	ENSG00000125347	IRF1
ENSCSAG00000013809	MTHFD1	ENSG00000100714	MTHFD1
ENSCSAG00000013808	CHRD	ENSG00000090539	CHRD
ENSCSAG00000013807	CAMSAP2	ENSG00000118200	CAMSAP2
ENSCSAG00000013806	BPI	ENSG00000101425	BPI
ENSCSAG00000013805	HIC1	ENSG00000177374	HIC1
ENSCSAG00000013804	IL5	ENSG00000113525	IL5
ENSCSAG00000013803	DNAH11	ENSG00000105877	DNAH11
ENSCSAG00000013802		ENSG00000260729	
ENSCSAG00000013802		ENSG00000213614	HEXA
ENSCSAG00000013801	SH2D3C	ENSG00000095370	SH2D3C
ENSCSAG00000013800	SMG6	ENSG00000070366	SMG6
ENSCSAG00000013799	DDX59	ENSG00000118197	DDX59
ENSCSAG00000013798		ENSG00000211652	IGLV7-43
ENSCSAG00000013797	ERLEC1	ENSG00000068912	ERLEC1
ENSCSAG00000013796	EYA1	ENSG00000104313	EYA1
ENSCSAG00000013795	IGLV1-36	ENSG00000211655	IGLV1-36
ENSCSAG00000013794	SRR	ENSG00000167720	SRR
ENSCSAG00000013793	ZBTB25	ENSG00000089775	ZBTB25
ENSCSAG00000013792		ENSG00000113522	RAD50
ENSCSAG00000013792		ENSG00000283782	
ENSCSAG00000013791	TOR2A	ENSG00000160404	TOR2A
ENSCSAG00000013790		ENSG00000211652	IGLV7-43
ENSCSAG00000013789	CHAC2	ENSG00000143942	CHAC2
ENSCSAG00000013788	TSR1	ENSG00000167721	TSR1
ENSCSAG00000013787		ENSG00000211652	IGLV7-43
ENSCSAG00000013786	COL9A1	ENSG00000112280	COL9A1
ENSCSAG00000013785		ENSG00000140488	CELF6
ENSCSAG00000013785		ENSG00000273025	
ENSCSAG00000013784	ZBTB1	ENSG00000126804	ZBTB1
ENSCSAG00000013783			
ENSCSAG00000013782			
ENSCSAG00000013781	IL13	ENSG00000169194	IL13
ENSCSAG00000013780		ENSG00000211647	IGLV5-48
ENSCSAG00000013780		ENSG00000211650	IGLV5-45
ENSCSAG00000013779	SGSM2	ENSG00000141258	SGSM2
ENSCSAG00000013778	PPP1R36	ENSG00000165807	PPP1R36
ENSCSAG00000013777	IGLV9-49	ENSG00000223350	IGLV9-49
ENSCSAG00000013776	KIF14	ENSG00000118193	KIF14
ENSCSAG00000013775	ASB3	ENSG00000115239	ASB3
ENSCSAG00000013774			
ENSCSAG00000013773	TTC16	ENSG00000167094	TTC16
ENSCSAG00000013772	IGLV1-51	ENSG00000211644	IGLV1-51
ENSCSAG00000013771	MNT	ENSG00000070444	MNT
ENSCSAG00000013770	PPM1M	ENSG00000164088	PPM1M
ENSCSAG00000013769			
ENSCSAG00000013768			
ENSCSAG00000013767			
ENSCSAG00000013766	METTL16	ENSG00000127804	METTL16
ENSCSAG00000013765	IL4	ENSG00000113520	IL4
ENSCSAG00000013764	PLEKHG3	ENSG00000126822	PLEKHG3
ENSCSAG00000013763	IGLV5-52	ENSG00000211643	IGLV5-52
ENSCSAG00000013762	GLYCTK	ENSG00000168237	GLYCTK
ENSCSAG00000013761	RP2	ENSG00000102218	RP2
ENSCSAG00000013760	IGLV4-69	ENSG00000211637	IGLV4-69
ENSCSAG00000013759	JADE3	ENSG00000102221	JADE3
ENSCSAG00000013758	IGLV10-54	ENSG00000211642	IGLV10-54
ENSCSAG00000013757	RGN	ENSG00000130988	RGN
ENSCSAG00000013756	KIAA1755	ENSG00000149633	KIAA1755
ENSCSAG00000013755	NDUFB11	ENSG00000147123	NDUFB11
ENSCSAG00000013754	PAFAH1B1	ENSG00000007168	PAFAH1B1
ENSCSAG00000013753	PARP6	ENSG00000137817	PARP6
ENSCSAG00000013752	CFAP157	ENSG00000160401	CFAP157
ENSCSAG00000013751	CLUH	ENSG00000132361	CLUH
ENSCSAG00000013750			
ENSCSAG00000013749	KIF3A	ENSG00000131437	KIF3A
ENSCSAG00000013748	PTRH1	ENSG00000187024	PTRH1
ENSCSAG00000013747			
ENSCSAG00000013746	STXBP1	ENSG00000136854	STXBP1
ENSCSAG00000013745			
ENSCSAG00000013744	RBM10	ENSG00000182872	RBM10
ENSCSAG00000013743	IGLV11-55	ENSG00000211641	IGLV11-55
ENSCSAG00000013742	GRAMD2A	ENSG00000175318	GRAMD2A
ENSCSAG00000013741	NIBAN2	ENSG00000136830	NIBAN2
ENSCSAG00000013740	RAP1GAP2	ENSG00000132359	RAP1GAP2
ENSCSAG00000013739	LRSAM1	ENSG00000148356	LRSAM1
ENSCSAG00000013738	IGLV8-61	ENSG00000211638	IGLV8-61
ENSCSAG00000013737	MYO9A	ENSG00000066933	MYO9A
ENSCSAG00000013736	VPREB1	ENSG00000169575	VPREB1
ENSCSAG00000013735			
ENSCSAG00000013734	THPO	ENSG00000090534	THPO
ENSCSAG00000013733	OR3A3	ENSG00000159961	OR3A3
ENSCSAG00000013732	TGM2	ENSG00000198959	TGM2
ENSCSAG00000013731			
ENSCSAG00000013730	SPATA22	ENSG00000141255	SPATA22
ENSCSAG00000013729	TOP3B	ENSG00000100038	TOP3B
ENSCSAG00000013728	RPRD1B	ENSG00000101413	RPRD1B
ENSCSAG00000013727	ASPA	ENSG00000108381	ASPA
ENSCSAG00000013726	NRXN1	ENSG00000179915	NRXN1
ENSCSAG00000013725	TTI1	ENSG00000101407	TTI1
ENSCSAG00000013724	POLR2H	ENSG00000163882	POLR2H
ENSCSAG00000013723	PPM1F	ENSG00000100034	PPM1F
ENSCSAG00000013722	VSTM2L	ENSG00000132821	VSTM2L
ENSCSAG00000013721	NR2E3	ENSG00000278570	NR2E3
ENSCSAG00000013720	TUBAL3	ENSG00000178462	TUBAL3
ENSCSAG00000013719	CLCN2	ENSG00000114859	CLCN2
ENSCSAG00000013718			
ENSCSAG00000013717	ZNF79	ENSG00000196152	ZNF79
ENSCSAG00000013716	CTNNBL1	ENSG00000132792	CTNNBL1
ENSCSAG00000013715	CCNI2	ENSG00000205089	CCNI2
ENSCSAG00000013714	TRPV3	ENSG00000167723	TRPV3
ENSCSAG00000013713	FSHR	ENSG00000170820	FSHR
ENSCSAG00000013712			
ENSCSAG00000013711	FAM131A	ENSG00000175182	FAM131A
ENSCSAG00000013710	DNAH1	ENSG00000114841	DNAH1
ENSCSAG00000013709	MSC	ENSG00000178860	MSC
ENSCSAG00000013708	SLC2A8	ENSG00000136856	SLC2A8
ENSCSAG00000013707	NNAT	ENSG00000053438	NNAT
ENSCSAG00000013706	NET1	ENSG00000173848	NET1
ENSCSAG00000013705	SEPTIN8	ENSG00000164402	SEPTIN8
ENSCSAG00000013704	EIF4G1	ENSG00000114867	EIF4G1
ENSCSAG00000013703			
ENSCSAG00000013702	NR5A2	ENSG00000116833	NR5A2
ENSCSAG00000013701	GARNL3	ENSG00000136895	GARNL3
ENSCSAG00000013700	SHROOM1	ENSG00000164403	SHROOM1
ENSCSAG00000013699	SRC	ENSG00000197122	SRC
ENSCSAG00000013698	THSD4	ENSG00000187720	THSD4
ENSCSAG00000013697		ENSG00000279956	
ENSCSAG00000013697		ENSG00000138039	LHCGR
ENSCSAG00000013696	GDF9	ENSG00000164404	GDF9
ENSCSAG00000013695	PSMD2	ENSG00000175166	PSMD2
ENSCSAG00000013694	UQCRQ	ENSG00000164405	UQCRQ
ENSCSAG00000013693	RALGPS1	ENSG00000136828	RALGPS1
ENSCSAG00000013692	MANBAL	ENSG00000101363	MANBAL
ENSCSAG00000013691			
ENSCSAG00000013690	TRPA1	ENSG00000104321	TRPA1
ENSCSAG00000013689	LEAP2	ENSG00000164406	LEAP2
ENSCSAG00000013688	GHRH	ENSG00000118702	GHRH
ENSCSAG00000013687			
ENSCSAG00000013686	ANGPTL2	ENSG00000136859	ANGPTL2
ENSCSAG00000013685		ENSG00000145194	ECE2
ENSCSAG00000013685		ENSG00000284917	EEF1AKMT4-ECE2
ENSCSAG00000013684	ZBTB34	ENSG00000177125	ZBTB34
ENSCSAG00000013683	LRRC49	ENSG00000137821	LRRC49
ENSCSAG00000013682	AFF4	ENSG00000072364	AFF4
ENSCSAG00000013681	RPN2	ENSG00000118705	RPN2
ENSCSAG00000013680	EEF1AKMT4	ENSG00000284753	EEF1AKMT4
ENSCSAG00000013679	UBA1	ENSG00000130985	UBA1
ENSCSAG00000013678	LMX1B	ENSG00000136944	LMX1B
ENSCSAG00000013677	THAP10	ENSG00000129028	THAP10
ENSCSAG00000013676	CAMK2N2	ENSG00000163888	CAMK2N2
ENSCSAG00000013675	ASB13	ENSG00000196372	ASB13
ENSCSAG00000013674	PTPRC	ENSG00000081237	PTPRC
ENSCSAG00000013673	ZCCHC10	ENSG00000155329	ZCCHC10
ENSCSAG00000013672	LARP6	ENSG00000166173	LARP6
ENSCSAG00000013671			
ENSCSAG00000013670	JAG1	ENSG00000101384	JAG1
ENSCSAG00000013669	HSPA4	ENSG00000170606	HSPA4
ENSCSAG00000013668	MAPK1	ENSG00000100030	MAPK1
ENSCSAG00000013667	ALG3	ENSG00000214160	ALG3
ENSCSAG00000013666	CDK16	ENSG00000102225	CDK16
ENSCSAG00000013665	UACA	ENSG00000137831	UACA
ENSCSAG00000013664	SPTB	ENSG00000070182	SPTB
ENSCSAG00000013663	YPEL1	ENSG00000100027	YPEL1
ENSCSAG00000013662	TASOR2	ENSG00000108021	TASOR2
ENSCSAG00000013661		ENSG00000132475	H3-3B
ENSCSAG00000013660	MVB12B	ENSG00000196814	MVB12B
ENSCSAG00000013659	FSTL4	ENSG00000053108	FSTL4
ENSCSAG00000013658	SLX4IP	ENSG00000149346	SLX4IP
ENSCSAG00000013657	TLE3	ENSG00000140332	TLE3
ENSCSAG00000013656	GDI2	ENSG00000057608	GDI2
ENSCSAG00000013655			
ENSCSAG00000013654	TRPV1	ENSG00000196689	TRPV1
ENSCSAG00000013653	USP11	ENSG00000102226	USP11
ENSCSAG00000013652	C5orf15	ENSG00000113583	C5orf15
ENSCSAG00000013651	ATP6V1G3	ENSG00000151418	ATP6V1G3
ENSCSAG00000013650	MAPKAP1	ENSG00000119487	MAPKAP1
ENSCSAG00000013649		ENSG00000213585	VDAC1
ENSCSAG00000013648	ANKRD16	ENSG00000134461	ANKRD16
ENSCSAG00000013647	NEK7	ENSG00000151414	NEK7
ENSCSAG00000013646	TCF7	ENSG00000081059	TCF7
ENSCSAG00000013645	ZNF157	ENSG00000147117	ZNF157
ENSCSAG00000013644	FBH1	ENSG00000134452	FBH1
ENSCSAG00000013643	GAPVD1	ENSG00000165219	GAPVD1
ENSCSAG00000013642	LHX9	ENSG00000143355	LHX9
ENSCSAG00000013641	MKKS	ENSG00000125863	MKKS
ENSCSAG00000013640			
ENSCSAG00000013639	GTF2A1L	ENSG00000242441	GTF2A1L
ENSCSAG00000013638	RPLP1	ENSG00000137818	RPLP1
ENSCSAG00000013637	C1orf53	ENSG00000203724	C1orf53
ENSCSAG00000013636	IL15RA	ENSG00000134470	IL15RA
ENSCSAG00000013635	SNAP25	ENSG00000132639	SNAP25
ENSCSAG00000013634		ENSG00000082293	COL19A1
ENSCSAG00000013633	HSPA5	ENSG00000044574	HSPA5
ENSCSAG00000013632		ENSG00000068781	STON1-GTF2A1L
ENSCSAG00000013632		ENSG00000243244	STON1
ENSCSAG00000013631	PPP2CA	ENSG00000113575	PPP2CA
ENSCSAG00000013630	ZNF41	ENSG00000147124	ZNF41
ENSCSAG00000013629	RABEPK	ENSG00000136933	RABEPK
ENSCSAG00000013628	ANKEF1	ENSG00000132623	ANKEF1
ENSCSAG00000013627	DENND1B	ENSG00000213047	DENND1B
ENSCSAG00000013626			
ENSCSAG00000013625	VWA5B2	ENSG00000145198	VWA5B2
ENSCSAG00000013624			
ENSCSAG00000013623	PPP6C	ENSG00000119414	PPP6C
ENSCSAG00000013622	ARAF	ENSG00000078061	ARAF
ENSCSAG00000013621	PAK5	ENSG00000101349	PAK5
ENSCSAG00000013620	CDKL3	ENSG00000006837	CDKL3
ENSCSAG00000013619	CRB1	ENSG00000134376	CRB1
ENSCSAG00000013618	IL2RA	ENSG00000134460	IL2RA
ENSCSAG00000013617	SCAI	ENSG00000173611	SCAI
ENSCSAG00000013616	SYN1	ENSG00000008056	SYN1
ENSCSAG00000013615	PPIL2	ENSG00000100023	PPIL2
ENSCSAG00000013614	LAMP5	ENSG00000125869	LAMP5
ENSCSAG00000013613	PPP1R21	ENSG00000162869	PPP1R21
ENSCSAG00000013612			
ENSCSAG00000013611	TIMP1	ENSG00000102265	TIMP1
ENSCSAG00000013610	ZBTB41	ENSG00000177888	ZBTB41
ENSCSAG00000013609	SP4	ENSG00000105866	SP4
ENSCSAG00000013608	CFP	ENSG00000126759	CFP
ENSCSAG00000013607			
ENSCSAG00000013606	PLCB4	ENSG00000101333	PLCB4
ENSCSAG00000013605	GOLGA1	ENSG00000136935	GOLGA1
ENSCSAG00000013604		ENSG00000262304	
ENSCSAG00000013604		ENSG00000197417	SHPK
ENSCSAG00000013603			
ENSCSAG00000013602	KIF23	ENSG00000137807	KIF23
ENSCSAG00000013601	FOXN2	ENSG00000170802	FOXN2
ENSCSAG00000013600	SP8	ENSG00000164651	SP8
ENSCSAG00000013599	UXT	ENSG00000126756	UXT
ENSCSAG00000013598	TERF1	ENSG00000147601	TERF1
ENSCSAG00000013597	FBXO11	ENSG00000138081	FBXO11
ENSCSAG00000013596	ARPC5L	ENSG00000136950	ARPC5L
ENSCSAG00000013595	UBE2B	ENSG00000119048	UBE2B
ENSCSAG00000013594	SBSPON	ENSG00000164764	SBSPON
ENSCSAG00000013593	ABCB5	ENSG00000004846	ABCB5
ENSCSAG00000013592	PAQR5	ENSG00000137819	PAQR5
ENSCSAG00000013591	ASPM	ENSG00000066279	ASPM
ENSCSAG00000013590			
ENSCSAG00000013589	CDKN2AIPNL	ENSG00000237190	CDKN2AIPNL
ENSCSAG00000013588	WDR38	ENSG00000136918	WDR38
ENSCSAG00000013587	RDH10	ENSG00000121039	RDH10
ENSCSAG00000013586	PLCB1	ENSG00000182621	PLCB1
ENSCSAG00000013585	GLCE	ENSG00000138604	GLCE
ENSCSAG00000013584	JADE2	ENSG00000043143	JADE2
ENSCSAG00000013583	MSH6	ENSG00000116062	MSH6
ENSCSAG00000013582	ZNF81	ENSG00000197779	ZNF81
ENSCSAG00000013581	CTNS	ENSG00000040531	CTNS
ENSCSAG00000013580	F13B	ENSG00000143278	F13B
ENSCSAG00000013579	ZNF182	ENSG00000147118	ZNF182
ENSCSAG00000013578	SAR1B	ENSG00000152700	SAR1B
ENSCSAG00000013577		ENSG00000213977	TAX1BP3
ENSCSAG00000013576	KCNK12	ENSG00000184261	KCNK12
ENSCSAG00000013575	CFHR5	ENSG00000134389	CFHR5
ENSCSAG00000013574	ITGB8	ENSG00000105855	ITGB8
ENSCSAG00000013573		ENSG00000171478	SPACA5B
ENSCSAG00000013573		ENSG00000171489	SPACA5
ENSCSAG00000013572	STAU2	ENSG00000040341	STAU2
ENSCSAG00000013571	MSH2	ENSG00000095002	MSH2
ENSCSAG00000013570	ABCF3	ENSG00000161204	ABCF3
ENSCSAG00000013569	CFHR2	ENSG00000080910	CFHR2
ENSCSAG00000013568	OLFML2A	ENSG00000185585	OLFML2A
ENSCSAG00000013567	NOX5	ENSG00000255346	NOX5
ENSCSAG00000013566		ENSG00000068366	ACSL4
ENSCSAG00000013565	ZNF630	ENSG00000221994	ZNF630
ENSCSAG00000013564	RBM17	ENSG00000134453	RBM17
ENSCSAG00000013563	NR6A1	ENSG00000148200	NR6A1
ENSCSAG00000013562	AP2M1	ENSG00000161203	AP2M1
ENSCSAG00000013561	EPCAM	ENSG00000119888	EPCAM
ENSCSAG00000013560	MACC1	ENSG00000183742	MACC1
ENSCSAG00000013559	CFHR4	ENSG00000134365	CFHR4
ENSCSAG00000013558	NR5A1	ENSG00000136931	NR5A1
ENSCSAG00000013557		ENSG00000257950	P2RX5-TAX1BP3
ENSCSAG00000013557		ENSG00000083454	P2RX5
ENSCSAG00000013556	TMX4	ENSG00000125827	TMX4
ENSCSAG00000013555	DVL3	ENSG00000161202	DVL3
ENSCSAG00000013554	SEC24A	ENSG00000113615	SEC24A
ENSCSAG00000013553			
ENSCSAG00000013552	CALM2	ENSG00000143933	CALM2
ENSCSAG00000013551			
ENSCSAG00000013550		ENSG00000167333	TRIM68
ENSCSAG00000013549	ADGRD2	ENSG00000180264	ADGRD2
ENSCSAG00000013548	LMBRD1	ENSG00000168216	LMBRD1
ENSCSAG00000013547			
ENSCSAG00000013546	EIF2B5	ENSG00000145191	EIF2B5
ENSCSAG00000013545	STPG4	ENSG00000239605	STPG4
ENSCSAG00000013544	POLR1F	ENSG00000105849	POLR1F
ENSCSAG00000013543	NCBP3	ENSG00000074356	NCBP3
ENSCSAG00000013542		ENSG00000048052	HDAC9
ENSCSAG00000013541			
ENSCSAG00000013540	HTR3E	ENSG00000186038	HTR3E
ENSCSAG00000013539		ENSG00000048052	HDAC9
ENSCSAG00000013538	TTC7A	ENSG00000068724	TTC7A
ENSCSAG00000013537		ENSG00000048052	HDAC9
ENSCSAG00000013536	PSMB7	ENSG00000136930	PSMB7
ENSCSAG00000013535	SPESP1	ENSG00000258484	SPESP1
ENSCSAG00000013534	MYCT1	ENSG00000120279	MYCT1
ENSCSAG00000013533	HTR3C	ENSG00000178084	HTR3C
ENSCSAG00000013532	PFKFB3	ENSG00000170525	PFKFB3
ENSCSAG00000013531	NEK6	ENSG00000119408	NEK6
ENSCSAG00000013530	VIP	ENSG00000146469	VIP
ENSCSAG00000013529	KCNT2	ENSG00000162687	KCNT2
ENSCSAG00000013528			
ENSCSAG00000013527			
ENSCSAG00000013526	ADGRB3	ENSG00000135298	ADGRB3
ENSCSAG00000013525	HAO1	ENSG00000101323	HAO1
ENSCSAG00000013524	MCFD2	ENSG00000180398	MCFD2
ENSCSAG00000013523	SNX13	ENSG00000071189	SNX13
ENSCSAG00000013522			
ENSCSAG00000013521	FBXO5	ENSG00000112029	FBXO5
ENSCSAG00000013520	LHX2	ENSG00000106689	LHX2
ENSCSAG00000013519		ENSG00000258677	
ENSCSAG00000013519		ENSG00000104343	UBE2W
ENSCSAG00000013518	CORO2B	ENSG00000103647	CORO2B
ENSCSAG00000013517			
ENSCSAG00000013516	PRKCQ	ENSG00000065675	PRKCQ
ENSCSAG00000013515	HTR3D	ENSG00000186090	HTR3D
ENSCSAG00000013514	BMP2	ENSG00000125845	BMP2
ENSCSAG00000013513	DENND1A	ENSG00000119522	DENND1A
ENSCSAG00000013512	ELOC	ENSG00000154582	ELOC
ENSCSAG00000013511	MTRF1L	ENSG00000112031	MTRF1L
ENSCSAG00000013510	PIGF	ENSG00000151665	PIGF
ENSCSAG00000013509	TMEM70	ENSG00000175606	TMEM70
ENSCSAG00000013508		ENSG00000106546	AHR
ENSCSAG00000013508		ENSG00000283321	
ENSCSAG00000013507	LY96	ENSG00000154589	LY96
ENSCSAG00000013506		ENSG00000101986	ABCD1
ENSCSAG00000013505	ITGA11	ENSG00000137809	ITGA11
ENSCSAG00000013504	RHOQ	ENSG00000119729	RHOQ
